FECHA_OPERACION,VENTA,VENTA_FORE,FORE_LOWER,FORE_UPPER
2025-08-03,263389.5,263389.5,263389.5,263389.5
2025-08-04,399015.9,399015.90625,399015.90625,399015.90625
2025-08-05,336699.72,336699.71875,336699.71875,336699.71875
2025-08-06,328963.0,328963.0,328963.0,328963.0
2025-08-07,376733.78,376733.78125,376733.78125,376733.78125
2025-08-08,328622.88,328622.875,328622.875,328622.875
2025-08-09,215373.83,215373.828125,215373.828125,215373.828125
2025-08-10,242437.62,242437.625,242437.625,242437.625
2025-08-11,382117.75,382117.75,382117.75,382117.75
2025-08-12,412019.7,412019.6875,412019.6875,412019.6875
2025-08-13,360980.5,360980.5,360980.5,360980.5
2025-08-14,333224.47,333224.46875,333224.46875,333224.46875
2025-08-15,282869.75,282869.75,282869.75,282869.75
2025-08-16,189121.03,189121.03125,189121.03125,189121.03125
2025-08-17,325819.0,325819.0,325819.0,325819.0
2025-08-18,363161.3,363161.3125,363161.3125,363161.3125
2025-08-19,283635.75,283635.75,283635.75,283635.75
2025-08-20,263567.75,263567.75,263567.75,263567.75
2025-08-21,278941.53,278941.53125,278941.53125,278941.53125
2025-08-22,272159.44,272159.4375,272159.4375,272159.4375
2025-08-23,229191.67,229191.671875,229191.671875,229191.671875
2025-08-24,317984.97,317984.96875,317984.96875,317984.96875
2025-08-25,235102.84,235102.84375,235102.84375,235102.84375
2025-08-26,204637.34,204637.34375,204637.34375,204637.34375
2025-08-27,231706.86,231706.859375,231706.859375,231706.859375
2025-08-28,221036.66,221036.65625,221036.65625,221036.65625
2025-08-29,242609.64,242609.640625,242609.640625,242609.640625
2025-08-30,159895.06,159895.0625,159895.0625,159895.0625
2025-08-31,142008.83,142008.828125,142008.828125,142008.828125
2025-09-01,174166.44,174166.4375,174166.4375,174166.4375
2025-09-02,154820.39,154820.390625,154820.390625,154820.390625
2025-09-03,190655.34,190655.34375,190655.34375,190655.34375
2025-09-04,181297.1,181297.09375,181297.09375,181297.09375
2025-09-05,220759.75,220759.75,220759.75,220759.75
2025-09-06,283203.8,283203.8125,283203.8125,283203.8125
2025-09-07,197394.86,197394.859375,197394.859375,197394.859375
2025-09-08,216794.88,216794.875,216794.875,216794.875
2025-09-09,226238.73,226238.734375,226238.734375,226238.734375
2025-09-10,181543.86,181543.859375,181543.859375,181543.859375
2025-09-11,268110.56,268110.5625,268110.5625,268110.5625
2025-09-12,159258.75,159258.75,159258.75,159258.75
2025-09-13,245791.56,245791.5625,245791.5625,245791.5625
2025-09-14,121453.76,121453.7578125,121453.7578125,121453.7578125
2025-09-15,126150.98,126150.9765625,126150.9765625,126150.9765625
2025-09-16,113313.97,113313.96875,113313.96875,113313.96875
2025-09-17,209001.83,209001.828125,209001.828125,209001.828125
2025-09-18,179863.58,179863.578125,179863.578125,179863.578125
2025-09-19,174486.22,174486.21875,174486.21875,174486.21875
2025-09-20,107934.26,107934.2578125,107934.2578125,107934.2578125
2025-09-21,141751.53,141751.53125,141751.53125,141751.53125
2025-09-22,125175.91,125175.90625,125175.90625,125175.90625
2025-09-23,132430.27,132430.265625,132430.265625,132430.265625
2025-09-24,179779.53,179779.53125,179779.53125,179779.53125
2025-09-25,178087.16,178087.15625,178087.15625,178087.15625
2025-09-26,153602.14,153602.140625,153602.140625,153602.140625
2025-09-27,163777.67,163777.671875,163777.671875,163777.671875
2025-09-28,141068.81,141068.8125,141068.8125,141068.8125
2025-09-29,154423.2,154423.203125,154423.203125,154423.203125
2025-09-30,201591.73,201591.734375,201591.734375,201591.734375
2025-10-01,183792.84,183792.84375,183792.84375,183792.84375
2025-10-02,146141.2,146141.203125,146141.203125,146141.203125
2025-10-03,220378.12,220378.125,220378.125,220378.125
2025-10-04,125606.61,125606.609375,125606.609375,125606.609375
2025-10-05,169821.12,169821.125,169821.125,169821.125
2025-10-06,284072.16,284072.15625,284072.15625,284072.15625
2025-10-07,123911.18,123911.1796875,123911.1796875,123911.1796875
2025-10-08,141688.81,141688.8125,141688.8125,141688.8125
2025-10-09,127071.08,127071.078125,127071.078125,127071.078125
2025-10-10,189764.52,189764.515625,189764.515625,189764.515625
2025-10-11,157980.45,157980.453125,157980.453125,157980.453125
2025-10-12,142426.81,142426.8125,142426.8125,142426.8125
2025-10-13,148457.67,148457.671875,148457.671875,148457.671875
2025-10-14,187771.23,187771.234375,187771.234375,187771.234375
2025-10-15,119374.03,119374.03125,119374.03125,119374.03125
2025-10-16,145762.88,145762.875,145762.875,145762.875
2025-10-17,132559.4,132559.40625,132559.40625,132559.40625
2025-10-18,145802.55,145802.546875,145802.546875,145802.546875
2025-10-19,143238.5,143238.5,143238.5,143238.5
2025-10-20,157518.22,157518.21875,157518.21875,157518.21875
2025-10-21,174779.6,174779.59375,174779.59375,174779.59375
2025-10-22,186108.34,186108.34375,186108.34375,186108.34375
2025-10-23,149150.05,149150.046875,149150.046875,149150.046875
2025-10-24,197860.73,197860.734375,197860.734375,197860.734375
2025-10-25,109268.31,109268.3125,109268.3125,109268.3125
2025-10-26,63304.55,63304.55078125,63304.55078125,63304.55078125
2025-10-27,180020.52,180020.515625,180020.515625,180020.515625
2025-10-28,53042.848,53042.84765625,53042.84765625,53042.84765625
2025-10-29,100974.33,100974.328125,100974.328125,100974.328125
2025-10-30,98161.9,98161.8984375,98161.8984375,98161.8984375
2025-10-31,96406.5,96406.5,96406.5,96406.5
2025-11-01,78948.27,78948.2734375,78948.2734375,78948.2734375
2025-11-02,118341.93,118341.9296875,118341.9296875,118341.9296875
2025-11-03,152209.77,152209.765625,152209.765625,152209.765625
2025-11-04,177880.84,177880.84375,177880.84375,177880.84375
2025-11-05,154837.64,154837.640625,154837.640625,154837.640625
2025-11-06,182779.89,182779.890625,182779.890625,182779.890625
2025-11-07,158520.22,158520.21875,158520.21875,158520.21875
2025-11-08,110155.1,110155.1015625,110155.1015625,110155.1015625
2025-11-09,115642.64,115642.640625,115642.640625,115642.640625
2025-11-10,129243.586,195875.6238726717,104218.39358437898,287532.8541609645
